Image,Name,CounteredBy
http://www.championselect.net/images/CS_Champ_Icons_Resized/14_Web_0.jpg,Sion,Darius
http://www.championselect.net/images/CS_Champ_Icons_Resized/14_Web_0.jpg,Sion,Riven
http://www.championselect.net/images/CS_Champ_Icons_Resized/14_Web_0.jpg,Sion,Garen
http://www.championselect.net/images/CS_Champ_Icons_Resized/14_Web_0.jpg,Sion,Pantheon
http://www.championselect.net/images/CS_Champ_Icons_Resized/15_Web_0.jpg,Sivir,Vayne
http://www.championselect.net/images/CS_Champ_Icons_Resized/15_Web_0.jpg,Sivir,Draven
http://www.championselect.net/images/CS_Champ_Icons_Resized/15_Web_0.jpg,Sivir,Twitch
http://www.championselect.net/images/CS_Champ_Icons_Resized/15_Web_0.jpg,Sivir,Kha'Zix
http://www.championselect.net/images/CS_Champ_Icons_Resized/15_Web_0.jpg,Sivir,Miss Fortune
http://www.championselect.net/images/CS_Champ_Icons_Resized/15_Web_0.jpg,Sivir,Corki
http://www.championselect.net/images/CS_Champ_Icons_Resized/15_Web_0.jpg,Sivir,Tristana
http://www.championselect.net/images/CS_Champ_Icons_Resized/15_Web_0.jpg,Sivir,Aatrox
http://www.championselect.net/images/CS_Champ_Icons_Resized/15_Web_0.jpg,Sivir,Draven
http://www.championselect.net/images/CS_Champ_Icons_Resized/15_Web_0.jpg,Sivir,Quinn
http://www.championselect.net/images/CS_Champ_Icons_Resized/72_Web_0.jpg,Skarner,Morgana
http://www.championselect.net/images/CS_Champ_Icons_Resized/72_Web_0.jpg,Skarner,Ashe
http://www.championselect.net/images/CS_Champ_Icons_Resized/72_Web_0.jpg,Skarner,Shyvana
http://www.championselect.net/images/CS_Champ_Icons_Resized/72_Web_0.jpg,Skarner,Olaf
http://www.championselect.net/images/CS_Champ_Icons_Resized/72_Web_0.jpg,Skarner,Gangplank
http://www.championselect.net/images/CS_Champ_Icons_Resized/72_Web_0.jpg,Skarner,Aatrox
http://www.championselect.net/images/CS_Champ_Icons_Resized/72_Web_0.jpg,Skarner,Anivia
http://www.championselect.net/images/CS_Champ_Icons_Resized/72_Web_0.jpg,Skarner,Wukong
http://www.championselect.net/images/CS_Champ_Icons_Resized/72_Web_0.jpg,Skarner,Nasus
http://www.championselect.net/images/CS_Champ_Icons_Resized/72_Web_0.jpg,Skarner,Renekton
http://www.championselect.net/images/CS_Champ_Icons_Resized/37_Web_0.jpg,Sona,Blitzcrank
http://www.championselect.net/images/CS_Champ_Icons_Resized/37_Web_0.jpg,Sona,Leona
http://www.championselect.net/images/CS_Champ_Icons_Resized/37_Web_0.jpg,Sona,Thresh
http://www.championselect.net/images/CS_Champ_Icons_Resized/37_Web_0.jpg,Sona,Miss Fortune
http://www.championselect.net/images/CS_Champ_Icons_Resized/37_Web_0.jpg,Sona,Draven
http://www.championselect.net/images/CS_Champ_Icons_Resized/37_Web_0.jpg,Sona,Taric
http://www.championselect.net/images/CS_Champ_Icons_Resized/37_Web_0.jpg,Sona,Nidalee
http://www.championselect.net/images/CS_Champ_Icons_Resized/37_Web_0.jpg,Sona,Aatrox
http://www.championselect.net/images/CS_Champ_Icons_Resized/37_Web_0.jpg,Sona,Zyra
http://www.championselect.net/images/CS_Champ_Icons_Resized/37_Web_0.jpg,Sona,Graves
http://www.championselect.net/images/CS_Champ_Icons_Resized/16_Web_0.jpg,Soraka,Miss Fortune
http://www.championselect.net/images/CS_Champ_Icons_Resized/16_Web_0.jpg,Soraka,Tristana
http://www.championselect.net/images/CS_Champ_Icons_Resized/16_Web_0.jpg,Soraka,Blitzcrank
http://www.championselect.net/images/CS_Champ_Icons_Resized/16_Web_0.jpg,Soraka,Varus
http://www.championselect.net/images/CS_Champ_Icons_Resized/16_Web_0.jpg,Soraka,Zac
http://www.championselect.net/images/CS_Champ_Icons_Resized/16_Web_0.jpg,Soraka,Leona
http://www.championselect.net/images/CS_Champ_Icons_Resized/16_Web_0.jpg,Soraka,Hecarim
http://www.championselect.net/images/CS_Champ_Icons_Resized/16_Web_0.jpg,Soraka,Thresh
http://www.championselect.net/images/CS_Champ_Icons_Resized/16_Web_0.jpg,Soraka,Shen
http://www.championselect.net/images/CS_Champ_Icons_Resized/16_Web_0.jpg,Soraka,Aatrox
http://www.championselect.net/images/CS_Champ_Icons_Resized/50_Web_0.jpg,Swain,Viktor
http://www.championselect.net/images/CS_Champ_Icons_Resized/50_Web_0.jpg,Swain,Fizz
http://www.championselect.net/images/CS_Champ_Icons_Resized/50_Web_0.jpg,Swain,Cassiopeia
http://www.championselect.net/images/CS_Champ_Icons_Resized/50_Web_0.jpg,Swain,Fizz
http://www.championselect.net/images/CS_Champ_Icons_Resized/50_Web_0.jpg,Swain,Lux
http://www.championselect.net/images/CS_Champ_Icons_Resized/50_Web_0.jpg,Swain,Galio
http://www.championselect.net/images/CS_Champ_Icons_Resized/50_Web_0.jpg,Swain,LeBlanc
http://www.championselect.net/images/CS_Champ_Icons_Resized/50_Web_0.jpg,Swain,Syndra
http://www.championselect.net/images/CS_Champ_Icons_Resized/50_Web_0.jpg,Swain,Orianna
http://www.championselect.net/images/CS_Champ_Icons_Resized/50_Web_0.jpg,Swain,Fizz
http://www.championselect.net/images/CS_Champ_Icons_Resized/134_Web_0.jpg,Syndra,Fizz
http://www.championselect.net/images/CS_Champ_Icons_Resized/134_Web_0.jpg,Syndra,Talon
http://www.championselect.net/images/CS_Champ_Icons_Resized/134_Web_0.jpg,Syndra,Kassadin
http://www.championselect.net/images/CS_Champ_Icons_Resized/134_Web_0.jpg,Syndra,Ahri
http://www.championselect.net/images/CS_Champ_Icons_Resized/134_Web_0.jpg,Syndra,LeBlanc
http://www.championselect.net/images/CS_Champ_Icons_Resized/134_Web_0.jpg,Syndra,Akali
http://www.championselect.net/images/CS_Champ_Icons_Resized/134_Web_0.jpg,Syndra,Ziggs
http://www.championselect.net/images/CS_Champ_Icons_Resized/134_Web_0.jpg,Syndra,Lux
http://www.championselect.net/images/CS_Champ_Icons_Resized/134_Web_0.jpg,Syndra,Zed
http://www.championselect.net/images/CS_Champ_Icons_Resized/134_Web_0.jpg,Syndra,Kayle
http://www.championselect.net/images/CS_Champ_Icons_Resized/91_Web_0.jpg,Talon,Lee Sin
http://www.championselect.net/images/CS_Champ_Icons_Resized/91_Web_0.jpg,Talon,Diana
http://www.championselect.net/images/CS_Champ_Icons_Resized/91_Web_0.jpg,Talon,Riven
http://www.championselect.net/images/CS_Champ_Icons_Resized/91_Web_0.jpg,Talon,Pantheon
http://www.championselect.net/images/CS_Champ_Icons_Resized/91_Web_0.jpg,Talon,Yorick
http://www.championselect.net/images/CS_Champ_Icons_Resized/91_Web_0.jpg,Talon,Mordekaiser
http://www.championselect.net/images/CS_Champ_Icons_Resized/91_Web_0.jpg,Talon,Kayle
http://www.championselect.net/images/CS_Champ_Icons_Resized/91_Web_0.jpg,Talon,Sion
http://www.championselect.net/images/CS_Champ_Icons_Resized/91_Web_0.jpg,Talon,Wukong
http://www.championselect.net/images/CS_Champ_Icons_Resized/91_Web_0.jpg,Talon,Lee Sin
http://www.championselect.net/images/CS_Champ_Icons_Resized/44_Web_0.jpg,Taric,Sivir
http://www.championselect.net/images/CS_Champ_Icons_Resized/44_Web_0.jpg,Taric,Lulu
http://www.championselect.net/images/CS_Champ_Icons_Resized/44_Web_0.jpg,Taric,Nami
http://www.championselect.net/images/CS_Champ_Icons_Resized/44_Web_0.jpg,Taric,Morgana
http://www.championselect.net/images/CS_Champ_Icons_Resized/44_Web_0.jpg,Taric,Leona
http://www.championselect.net/images/CS_Champ_Icons_Resized/44_Web_0.jpg,Taric,Alistar
http://www.championselect.net/images/CS_Champ_Icons_Resized/44_Web_0.jpg,Taric,Corki
http://www.championselect.net/images/CS_Champ_Icons_Resized/44_Web_0.jpg,Taric,Varus
http://www.championselect.net/images/CS_Champ_Icons_Resized/44_Web_0.jpg,Taric,Thresh
http://www.championselect.net/images/CS_Champ_Icons_Resized/44_Web_0.jpg,Taric,Aatrox
http://www.championselect.net/images/CS_Champ_Icons_Resized/17_Web_0.jpg,Teemo,Yorick
http://www.championselect.net/images/CS_Champ_Icons_Resized/17_Web_0.jpg,Teemo,Pantheon
http://www.championselect.net/images/CS_Champ_Icons_Resized/17_Web_0.jpg,Teemo,Jayce
http://www.championselect.net/images/CS_Champ_Icons_Resized/17_Web_0.jpg,Teemo,Rumble
http://www.championselect.net/images/CS_Champ_Icons_Resized/17_Web_0.jpg,Teemo,Zed
http://www.championselect.net/images/CS_Champ_Icons_Resized/17_Web_0.jpg,Teemo,Akali
http://www.championselect.net/images/CS_Champ_Icons_Resized/17_Web_0.jpg,Teemo,Wukong
http://www.championselect.net/images/CS_Champ_Icons_Resized/17_Web_0.jpg,Teemo,Lee Sin
http://www.championselect.net/images/CS_Champ_Icons_Resized/17_Web_0.jpg,Teemo,Jax
http://www.championselect.net/images/CS_Champ_Icons_Resized/17_Web_0.jpg,Teemo,Ahri
http://www.championselect.net/images/CS_Champ_Icons_Resized/thresh.png,Thresh,Alistar
http://www.championselect.net/images/CS_Champ_Icons_Resized/thresh.png,Thresh,Lulu
http://www.championselect.net/images/CS_Champ_Icons_Resized/thresh.png,Thresh,Lucian
http://www.championselect.net/images/CS_Champ_Icons_Resized/thresh.png,Thresh,Leona
http://www.championselect.net/images/CS_Champ_Icons_Resized/thresh.png,Thresh,Janna
http://www.championselect.net/images/CS_Champ_Icons_Resized/thresh.png,Thresh,Ezreal
http://www.championselect.net/images/CS_Champ_Icons_Resized/thresh.png,Thresh,Zyra
http://www.championselect.net/images/CS_Champ_Icons_Resized/thresh.png,Thresh,Morgana
http://www.championselect.net/images/CS_Champ_Icons_Resized/thresh.png,Thresh,Sivir
http://www.championselect.net/images/CS_Champ_Icons_Resized/thresh.png,Thresh,Morgana
http://www.championselect.net/images/CS_Champ_Icons_Resized/18_Web_0.jpg,Tristana,Corki
http://www.championselect.net/images/CS_Champ_Icons_Resized/18_Web_0.jpg,Tristana,Draven
http://www.championselect.net/images/CS_Champ_Icons_Resized/18_Web_0.jpg,Tristana,Diana
http://www.championselect.net/images/CS_Champ_Icons_Resized/18_Web_0.jpg,Tristana,Caitlyn
http://www.championselect.net/images/CS_Champ_Icons_Resized/18_Web_0.jpg,Tristana,Sivir
http://www.championselect.net/images/CS_Champ_Icons_Resized/18_Web_0.jpg,Tristana,Twitch
http://www.championselect.net/images/CS_Champ_Icons_Resized/18_Web_0.jpg,Tristana,Lux
http://www.championselect.net/images/CS_Champ_Icons_Resized/18_Web_0.jpg,Tristana,Talon
http://www.championselect.net/images/CS_Champ_Icons_Resized/18_Web_0.jpg,Tristana,Kog'Maw
http://www.championselect.net/images/CS_Champ_Icons_Resized/18_Web_0.jpg,Tristana,Caitlyn
http://www.championselect.net/images/CS_Champ_Icons_Resized/trundle.png,Trundle,Sona
http://www.championselect.net/images/CS_Champ_Icons_Resized/trundle.png,Trundle,Teemo
http://www.championselect.net/images/CS_Champ_Icons_Resized/trundle.png,Trundle,Kennen
http://www.championselect.net/images/CS_Champ_Icons_Resized/trundle.png,Trundle,Ahri
http://www.championselect.net/images/CS_Champ_Icons_Resized/trundle.png,Trundle,Pantheon
http://www.championselect.net/images/CS_Champ_Icons_Resized/trundle.png,Trundle,Jax
http://www.championselect.net/images/CS_Champ_Icons_Resized/trundle.png,Trundle,Heimerdinger
http://www.championselect.net/images/CS_Champ_Icons_Resized/trundle.png,Trundle,Fiora
http://www.championselect.net/images/CS_Champ_Icons_Resized/trundle.png,Trundle,Swain
http://www.championselect.net/images/CS_Champ_Icons_Resized/trundle.png,Trundle,Twitch
http://www.championselect.net/images/CS_Champ_Icons_Resized/23_Web_0.jpg,Tryndamere,Teemo
http://www.championselect.net/images/CS_Champ_Icons_Resized/23_Web_0.jpg,Tryndamere,Jax
http://www.championselect.net/images/CS_Champ_Icons_Resized/23_Web_0.jpg,Tryndamere,Malphite
http://www.championselect.net/images/CS_Champ_Icons_Resized/23_Web_0.jpg,Tryndamere,Rammus
http://www.championselect.net/images/CS_Champ_Icons_Resized/23_Web_0.jpg,Tryndamere,Nasus
http://www.championselect.net/images/CS_Champ_Icons_Resized/23_Web_0.jpg,Tryndamere,Renekton
http://www.championselect.net/images/CS_Champ_Icons_Resized/23_Web_0.jpg,Tryndamere,Pantheon
http://www.championselect.net/images/CS_Champ_Icons_Resized/23_Web_0.jpg,Tryndamere,Lee Sin
http://www.championselect.net/images/CS_Champ_Icons_Resized/23_Web_0.jpg,Tryndamere,Garen
http://www.championselect.net/images/CS_Champ_Icons_Resized/23_Web_0.jpg,Tryndamere,Fiora
http://www.championselect.net/images/CS_Champ_Icons_Resized/twistedfate.png,Twisted Fate,Fizz
http://www.championselect.net/images/CS_Champ_Icons_Resized/twistedfate.png,Twisted Fate,Diana
http://www.championselect.net/images/CS_Champ_Icons_Resized/twistedfate.png,Twisted Fate,Ahri
http://www.championselect.net/images/CS_Champ_Icons_Resized/twistedfate.png,Twisted Fate,LeBlanc
http://www.championselect.net/images/CS_Champ_Icons_Resized/twistedfate.png,Twisted Fate,Kassadin
http://www.championselect.net/images/CS_Champ_Icons_Resized/twistedfate.png,Twisted Fate,Nocturne
http://www.championselect.net/images/CS_Champ_Icons_Resized/twistedfate.png,Twisted Fate,Akali
http://www.championselect.net/images/CS_Champ_Icons_Resized/twistedfate.png,Twisted Fate,Zed
http://www.championselect.net/images/CS_Champ_Icons_Resized/twistedfate.png,Twisted Fate,Lux
http://www.championselect.net/images/CS_Champ_Icons_Resized/twistedfate.png,Twisted Fate,Kha'Zix
http://www.championselect.net/images/CS_Champ_Icons_Resized/29_Web_0.jpg,Twitch,Lee Sin
http://www.championselect.net/images/CS_Champ_Icons_Resized/29_Web_0.jpg,Twitch,Caitlyn
http://www.championselect.net/images/CS_Champ_Icons_Resized/29_Web_0.jpg,Twitch,Sona
http://www.championselect.net/images/CS_Champ_Icons_Resized/29_Web_0.jpg,Twitch,Corki
http://www.championselect.net/images/CS_Champ_Icons_Resized/29_Web_0.jpg,Twitch,Draven
http://www.championselect.net/images/CS_Champ_Icons_Resized/29_Web_0.jpg,Twitch,Miss Fortune
http://www.championselect.net/images/CS_Champ_Icons_Resized/29_Web_0.jpg,Twitch,Quinn
http://www.championselect.net/images/CS_Champ_Icons_Resized/29_Web_0.jpg,Twitch,Varus
http://www.championselect.net/images/CS_Champ_Icons_Resized/29_Web_0.jpg,Twitch,Jinx
http://www.championselect.net/images/CS_Champ_Icons_Resized/29_Web_0.jpg,Twitch,Lulu
http://www.championselect.net/images/CS_Champ_Icons_Resized/77_Web_0.jpg,Udyr,Ashe
http://www.championselect.net/images/CS_Champ_Icons_Resized/77_Web_0.jpg,Udyr,Trundle
http://www.championselect.net/images/CS_Champ_Icons_Resized/77_Web_0.jpg,Udyr,Teemo
http://www.championselect.net/images/CS_Champ_Icons_Resized/77_Web_0.jpg,Udyr,Kayle
http://www.championselect.net/images/CS_Champ_Icons_Resized/77_Web_0.jpg,Udyr,Jax
http://www.championselect.net/images/CS_Champ_Icons_Resized/77_Web_0.jpg,Udyr,Elise
http://www.championselect.net/images/CS_Champ_Icons_Resized/77_Web_0.jpg,Udyr,Janna
http://www.championselect.net/images/CS_Champ_Icons_Resized/77_Web_0.jpg,Udyr,Aatrox
http://www.championselect.net/images/CS_Champ_Icons_Resized/77_Web_0.jpg,Udyr,Vladimir
http://www.championselect.net/images/CS_Champ_Icons_Resized/77_Web_0.jpg,Udyr,Garen
http://www.championselect.net/images/CS_Champ_Icons_Resized/6_Web_0.jpg,Urgot,Soraka
http://www.championselect.net/images/CS_Champ_Icons_Resized/6_Web_0.jpg,Urgot,Sivir
http://www.championselect.net/images/CS_Champ_Icons_Resized/6_Web_0.jpg,Urgot,Nami
http://www.championselect.net/images/CS_Champ_Icons_Resized/6_Web_0.jpg,Urgot,Yasuo
http://www.championselect.net/images/CS_Champ_Icons_Resized/6_Web_0.jpg,Urgot,Thresh
http://www.championselect.net/images/CS_Champ_Icons_Resized/6_Web_0.jpg,Urgot,Caitlyn
http://www.championselect.net/images/CS_Champ_Icons_Resized/6_Web_0.jpg,Urgot,Caitlyn
http://www.championselect.net/images/CS_Champ_Icons_Resized/6_Web_0.jpg,Urgot,Jinx
http://www.championselect.net/images/CS_Champ_Icons_Resized/6_Web_0.jpg,Urgot,Miss Fortune
http://www.championselect.net/images/CS_Champ_Icons_Resized/6_Web_0.jpg,Urgot,Lux
http://www.championselect.net/images/CS_Champ_Icons_Resized/116_Web_0.jpg,Varus,Graves
http://www.championselect.net/images/CS_Champ_Icons_Resized/116_Web_0.jpg,Varus,Lucian
http://www.championselect.net/images/CS_Champ_Icons_Resized/116_Web_0.jpg,Varus,Sivir
http://www.championselect.net/images/CS_Champ_Icons_Resized/116_Web_0.jpg,Varus,Tristana
http://www.championselect.net/images/CS_Champ_Icons_Resized/116_Web_0.jpg,Varus,Blitzcrank
http://www.championselect.net/images/CS_Champ_Icons_Resized/116_Web_0.jpg,Varus,Leona
http://www.championselect.net/images/CS_Champ_Icons_Resized/116_Web_0.jpg,Varus,Lucian
http://www.championselect.net/images/CS_Champ_Icons_Resized/116_Web_0.jpg,Varus,Aatrox
http://www.championselect.net/images/CS_Champ_Icons_Resized/116_Web_0.jpg,Varus,Thresh
http://www.championselect.net/images/CS_Champ_Icons_Resized/116_Web_0.jpg,Varus,Kog'Maw
http://www.championselect.net/images/CS_Champ_Icons_Resized/67_Web_0.jpg,Vayne,Caitlyn
http://www.championselect.net/images/CS_Champ_Icons_Resized/67_Web_0.jpg,Vayne,Draven
http://www.championselect.net/images/CS_Champ_Icons_Resized/67_Web_0.jpg,Vayne,Quinn
http://www.championselect.net/images/CS_Champ_Icons_Resized/67_Web_0.jpg,Vayne,Graves
http://www.championselect.net/images/CS_Champ_Icons_Resized/67_Web_0.jpg,Vayne,Jinx
http://www.championselect.net/images/CS_Champ_Icons_Resized/67_Web_0.jpg,Vayne,Varus
http://www.championselect.net/images/CS_Champ_Icons_Resized/67_Web_0.jpg,Vayne,Ashe
http://www.championselect.net/images/CS_Champ_Icons_Resized/67_Web_0.jpg,Vayne,Corki
http://www.championselect.net/images/CS_Champ_Icons_Resized/67_Web_0.jpg,Vayne,Miss Fortune
http://www.championselect.net/images/CS_Champ_Icons_Resized/67_Web_0.jpg,Vayne,Tristana
http://www.championselect.net/images/CS_Champ_Icons_Resized/45_Web_0.jpg,Veigar,Ryze
http://www.championselect.net/images/CS_Champ_Icons_Resized/45_Web_0.jpg,Veigar,Fizz
http://www.championselect.net/images/CS_Champ_Icons_Resized/45_Web_0.jpg,Veigar,Talon
http://www.championselect.net/images/CS_Champ_Icons_Resized/45_Web_0.jpg,Veigar,Kassadin
http://www.championselect.net/images/CS_Champ_Icons_Resized/45_Web_0.jpg,Veigar,Zed
http://www.championselect.net/images/CS_Champ_Icons_Resized/45_Web_0.jpg,Veigar,LeBlanc
http://www.championselect.net/images/CS_Champ_Icons_Resized/45_Web_0.jpg,Veigar,Galio
http://www.championselect.net/images/CS_Champ_Icons_Resized/45_Web_0.jpg,Veigar,Katarina
http://www.championselect.net/images/CS_Champ_Icons_Resized/45_Web_0.jpg,Veigar,Diana
http://www.championselect.net/images/CS_Champ_Icons_Resized/45_Web_0.jpg,Veigar,Akali
http://www.championselect.net/images/CS_Champ_Icons_Resized/vi.jpg,Vi,Jax
http://www.championselect.net/images/CS_Champ_Icons_Resized/vi.jpg,Vi,Teemo
http://www.championselect.net/images/CS_Champ_Icons_Resized/vi.jpg,Vi,Riven
http://www.championselect.net/images/CS_Champ_Icons_Resized/vi.jpg,Vi,Darius
http://www.championselect.net/images/CS_Champ_Icons_Resized/vi.jpg,Vi,Karma
http://www.championselect.net/images/CS_Champ_Icons_Resized/vi.jpg,Vi,Pantheon
http://www.championselect.net/images/CS_Champ_Icons_Resized/vi.jpg,Vi,Garen
http://www.championselect.net/images/CS_Champ_Icons_Resized/vi.jpg,Vi,Irelia
http://www.championselect.net/images/CS_Champ_Icons_Resized/vi.jpg,Vi,Fiora
http://www.championselect.net/images/CS_Champ_Icons_Resized/vi.jpg,Vi,Renekton
http://www.championselect.net/images/CS_Champ_Icons_Resized/112_Web_0.jpg,Viktor,LeBlanc
http://www.championselect.net/images/CS_Champ_Icons_Resized/112_Web_0.jpg,Viktor,Talon
http://www.championselect.net/images/CS_Champ_Icons_Resized/112_Web_0.jpg,Viktor,Syndra
http://www.championselect.net/images/CS_Champ_Icons_Resized/112_Web_0.jpg,Viktor,Fizz
http://www.championselect.net/images/CS_Champ_Icons_Resized/112_Web_0.jpg,Viktor,Gragas
http://www.championselect.net/images/CS_Champ_Icons_Resized/112_Web_0.jpg,Viktor,Ahri
http://www.championselect.net/images/CS_Champ_Icons_Resized/112_Web_0.jpg,Viktor,Kassadin
http://www.championselect.net/images/CS_Champ_Icons_Resized/112_Web_0.jpg,Viktor,Lux
http://www.championselect.net/images/CS_Champ_Icons_Resized/112_Web_0.jpg,Viktor,Tristana
http://www.championselect.net/images/CS_Champ_Icons_Resized/112_Web_0.jpg,Viktor,Zed
http://www.championselect.net/images/CS_Champ_Icons_Resized/8_Web_0.jpg,Vladimir,Swain
http://www.championselect.net/images/CS_Champ_Icons_Resized/8_Web_0.jpg,Vladimir,Fiddlesticks
http://www.championselect.net/images/CS_Champ_Icons_Resized/8_Web_0.jpg,Vladimir,Riven
http://www.championselect.net/images/CS_Champ_Icons_Resized/8_Web_0.jpg,Vladimir,Malzahar
http://www.championselect.net/images/CS_Champ_Icons_Resized/8_Web_0.jpg,Vladimir,Irelia
http://www.championselect.net/images/CS_Champ_Icons_Resized/8_Web_0.jpg,Vladimir,Xin Zhao
http://www.championselect.net/images/CS_Champ_Icons_Resized/8_Web_0.jpg,Vladimir,Jarvan IV
http://www.championselect.net/images/CS_Champ_Icons_Resized/8_Web_0.jpg,Vladimir,Ryze
http://www.championselect.net/images/CS_Champ_Icons_Resized/8_Web_0.jpg,Vladimir,Mordekaiser
http://www.championselect.net/images/CS_Champ_Icons_Resized/8_Web_0.jpg,Vladimir,Yorick
http://www.championselect.net/images/CS_Champ_Icons_Resized/106_Web_0.jpg,Volibear,Teemo
http://www.championselect.net/images/CS_Champ_Icons_Resized/106_Web_0.jpg,Volibear,Jayce
http://www.championselect.net/images/CS_Champ_Icons_Resized/106_Web_0.jpg,Volibear,Kayle
http://www.championselect.net/images/CS_Champ_Icons_Resized/106_Web_0.jpg,Volibear,Kennen
http://www.championselect.net/images/CS_Champ_Icons_Resized/106_Web_0.jpg,Volibear,Elise
http://www.championselect.net/images/CS_Champ_Icons_Resized/106_Web_0.jpg,Volibear,Renekton
http://www.championselect.net/images/CS_Champ_Icons_Resized/106_Web_0.jpg,Volibear,Vayne
http://www.championselect.net/images/CS_Champ_Icons_Resized/106_Web_0.jpg,Volibear,Darius
http://www.championselect.net/images/CS_Champ_Icons_Resized/106_Web_0.jpg,Volibear,Yorick
http://www.championselect.net/images/CS_Champ_Icons_Resized/106_Web_0.jpg,Volibear,Singed
http://www.championselect.net/images/CS_Champ_Icons_Resized/19_Web_0.jpg,Warwick,Yorick
http://www.championselect.net/images/CS_Champ_Icons_Resized/19_Web_0.jpg,Warwick,Kayle
http://www.championselect.net/images/CS_Champ_Icons_Resized/19_Web_0.jpg,Warwick,Olaf
http://www.championselect.net/images/CS_Champ_Icons_Resized/19_Web_0.jpg,Warwick,Udyr
http://www.championselect.net/images/CS_Champ_Icons_Resized/19_Web_0.jpg,Warwick,Rengar
http://www.championselect.net/images/CS_Champ_Icons_Resized/19_Web_0.jpg,Warwick,Jax
http://www.championselect.net/images/CS_Champ_Icons_Resized/19_Web_0.jpg,Warwick,Lee Sin
http://www.championselect.net/images/CS_Champ_Icons_Resized/19_Web_0.jpg,Warwick,Teemo
http://www.championselect.net/images/CS_Champ_Icons_Resized/19_Web_0.jpg,Warwick,Nasus
http://www.championselect.net/images/CS_Champ_Icons_Resized/19_Web_0.jpg,Warwick,Riven
http://www.championselect.net/images/CS_Champ_Icons_Resized/62_Web_0.jpg,Wukong,Lee Sin
http://www.championselect.net/images/CS_Champ_Icons_Resized/62_Web_0.jpg,Wukong,Darius
http://www.championselect.net/images/CS_Champ_Icons_Resized/62_Web_0.jpg,Wukong,Garen
http://www.championselect.net/images/CS_Champ_Icons_Resized/62_Web_0.jpg,Wukong,Olaf
http://www.championselect.net/images/CS_Champ_Icons_Resized/62_Web_0.jpg,Wukong,Renekton
http://www.championselect.net/images/CS_Champ_Icons_Resized/62_Web_0.jpg,Wukong,Pantheon
http://www.championselect.net/images/CS_Champ_Icons_Resized/62_Web_0.jpg,Wukong,Riven
http://www.championselect.net/images/CS_Champ_Icons_Resized/62_Web_0.jpg,Wukong,Fiora
http://www.championselect.net/images/CS_Champ_Icons_Resized/62_Web_0.jpg,Wukong,Singed
http://www.championselect.net/images/CS_Champ_Icons_Resized/62_Web_0.jpg,Wukong,Nasus
http://www.championselect.net/images/CS_Champ_Icons_Resized/101_Web_0.jpg,Xerath,Ahri
http://www.championselect.net/images/CS_Champ_Icons_Resized/101_Web_0.jpg,Xerath,Fizz
http://www.championselect.net/images/CS_Champ_Icons_Resized/101_Web_0.jpg,Xerath,LeBlanc
http://www.championselect.net/images/CS_Champ_Icons_Resized/101_Web_0.jpg,Xerath,Kassadin
http://www.championselect.net/images/CS_Champ_Icons_Resized/101_Web_0.jpg,Xerath,Syndra
http://www.championselect.net/images/CS_Champ_Icons_Resized/101_Web_0.jpg,Xerath,Gragas
http://www.championselect.net/images/CS_Champ_Icons_Resized/101_Web_0.jpg,Xerath,Yasuo
http://www.championselect.net/images/CS_Champ_Icons_Resized/101_Web_0.jpg,Xerath,Zed
http://www.championselect.net/images/CS_Champ_Icons_Resized/101_Web_0.jpg,Xerath,Diana
http://www.championselect.net/images/CS_Champ_Icons_Resized/101_Web_0.jpg,Xerath,Malzahar
http://www.championselect.net/images/CS_Champ_Icons_Resized/5_Web_0.jpg,Xin Zhao,Jax
http://www.championselect.net/images/CS_Champ_Icons_Resized/5_Web_0.jpg,Xin Zhao,Malphite
http://www.championselect.net/images/CS_Champ_Icons_Resized/5_Web_0.jpg,Xin Zhao,Volibear
http://www.championselect.net/images/CS_Champ_Icons_Resized/5_Web_0.jpg,Xin Zhao,Malphite
http://www.championselect.net/images/CS_Champ_Icons_Resized/5_Web_0.jpg,Xin Zhao,Pantheon
http://www.championselect.net/images/CS_Champ_Icons_Resized/5_Web_0.jpg,Xin Zhao,Teemo
http://www.championselect.net/images/CS_Champ_Icons_Resized/5_Web_0.jpg,Xin Zhao,Renekton
http://www.championselect.net/images/CS_Champ_Icons_Resized/5_Web_0.jpg,Xin Zhao,Fiora
http://www.championselect.net/images/CS_Champ_Icons_Resized/5_Web_0.jpg,Xin Zhao,Garen
http://www.championselect.net/images/CS_Champ_Icons_Resized/5_Web_0.jpg,Xin Zhao,Trundle
http://www.championselect.net/images/CS_Champ_Icons_Resized/yasuo.png,Yasuo,Jax
http://www.championselect.net/images/CS_Champ_Icons_Resized/yasuo.png,Yasuo,Riven
http://www.championselect.net/images/CS_Champ_Icons_Resized/yasuo.png,Yasuo,Fiora
http://www.championselect.net/images/CS_Champ_Icons_Resized/yasuo.png,Yasuo,Soraka
http://www.championselect.net/images/CS_Champ_Icons_Resized/yasuo.png,Yasuo,Kayle
http://www.championselect.net/images/CS_Champ_Icons_Resized/yasuo.png,Yasuo,Darius
http://www.championselect.net/images/CS_Champ_Icons_Resized/yasuo.png,Yasuo,Akali
http://www.championselect.net/images/CS_Champ_Icons_Resized/yasuo.png,Yasuo,Renekton
http://www.championselect.net/images/CS_Champ_Icons_Resized/yasuo.png,Yasuo,Pantheon
http://www.championselect.net/images/CS_Champ_Icons_Resized/yasuo.png,Yasuo,Tryndamere
